doc_id,party,year,frame,source
manifesto_0000_bbb_2021,BBB,2021,Being_necessary,manifestos
manifesto_0000_bbb_2021,BBB,2021,Attempt_suasion,manifestos
manifesto_0000_bbb_2021,BBB,2021,Replacing,manifestos
manifesto_0000_bbb_2021,BBB,2021,Manufacturing,manifestos
manifesto_0001_bbb_2021,BBB,2021,Substance,manifestos
manifesto_0002_bbb_2021,BBB,2021,Leadership,manifestos
manifesto_0002_bbb_2021,BBB,2021,Required_event,manifestos
manifesto_0002_bbb_2021,BBB,2021,Required_event,manifestos
manifesto_0002_bbb_2021,BBB,2021,Collaboration,manifestos
manifesto_0002_bbb_2021,BBB,2021,Commitment,manifestos
manifesto_0002_bbb_2021,BBB,2021,Economy,manifestos
manifesto_0003_bbb_2021,BBB,2021,Arriving,manifestos
manifesto_0003_bbb_2021,BBB,2021,Existence,manifestos
manifesto_0003_bbb_2021,BBB,2021,Expensiveness,manifestos
manifesto_0003_bbb_2021,BBB,2021,Natural_features,manifestos
manifesto_0003_bbb_2021,BBB,2021,Existence,manifestos
manifesto_0003_bbb_2021,BBB,2021,Assessing,manifestos
manifesto_0004_bbb_2021,BBB,2021,Required_event,manifestos
manifesto_0004_bbb_2021,BBB,2021,Creating,manifestos
manifesto_0004_bbb_2021,BBB,2021,Placing,manifestos
manifesto_0004_bbb_2021,BBB,2021,Natural_features,manifestos
manifesto_0004_bbb_2021,BBB,2021,Using,manifestos
manifesto_0004_bbb_2021,BBB,2021,Capability,manifestos
manifesto_0004_bbb_2021,BBB,2021,Capability,manifestos
manifesto_0004_bbb_2021,BBB,2021,Placing,manifestos
manifesto_0004_bbb_2021,BBB,2021,Corroding_caused,manifestos
manifesto_0004_bbb_2021,BBB,2021,Scrutiny,manifestos
manifesto_0005_bbb_2021,BBB,2021,Capability,manifestos
manifesto_0005_bbb_2021,BBB,2021,Expensiveness,manifestos
manifesto_0005_bbb_2021,BBB,2021,Building,manifestos
manifesto_0005_bbb_2021,BBB,2021,Substance,manifestos
manifesto_0005_bbb_2021,BBB,2021,Manufacturing,manifestos
manifesto_0006_bbb_2021,BBB,2021,Cause_to_make_progress,manifestos
manifesto_0006_bbb_2021,BBB,2021,Cause_to_fragment,manifestos
manifesto_0006_bbb_2021,BBB,2021,Natural_features,manifestos
manifesto_0006_bbb_2021,BBB,2021,Using,manifestos
manifesto_0007_bbb_2021,BBB,2021,Detonate_explosive,manifestos
manifesto_0007_bbb_2021,BBB,2021,Perception_active,manifestos
manifesto_0007_bbb_2021,BBB,2021,Cause_to_make_progress,manifestos
manifesto_0007_bbb_2021,BBB,2021,Natural_features,manifestos
manifesto_0007_bbb_2021,BBB,2021,Using,manifestos
manifesto_0008_bbb_2021,BBB,2021,Fields,manifestos
manifesto_0008_bbb_2021,BBB,2021,Enforcing,manifestos
manifesto_0008_bbb_2021,BBB,2021,Departing,manifestos
manifesto_0008_bbb_2021,BBB,2021,Natural_features,manifestos
manifesto_0008_bbb_2021,BBB,2021,Position_on_a_scale,manifestos
manifesto_0008_bbb_2021,BBB,2021,Using,manifestos
manifesto_0008_bbb_2021,BBB,2021,Rejuvenation,manifestos
manifesto_0008_bbb_2021,BBB,2021,Capability,manifestos
manifesto_0008_bbb_2021,BBB,2021,Expensiveness,manifestos
manifesto_0008_bbb_2021,BBB,2021,Protecting,manifestos
manifesto_0008_bbb_2021,BBB,2021,Arriving,manifestos
manifesto_0008_bbb_2021,BBB,2021,Capability,manifestos
manifesto_0008_bbb_2021,BBB,2021,Being_in_control,manifestos
manifesto_0008_bbb_2021,BBB,2021,Scrutiny,manifestos
manifesto_0008_bbb_2021,BBB,2021,Motion_directional,manifestos
manifesto_0008_bbb_2021,BBB,2021,Manufacturing,manifestos
manifesto_0008_bbb_2021,BBB,2021,Existence,manifestos
manifesto_0009_bbb_2021,BBB,2021,Political_locales,manifestos
manifesto_0009_bbb_2021,BBB,2021,Causation,manifestos
manifesto_0009_bbb_2021,BBB,2021,Position_on_a_scale,manifestos
manifesto_0009_bbb_2021,BBB,2021,Desirability,manifestos
manifesto_0009_bbb_2021,BBB,2021,Political_locales,manifestos
manifesto_0009_bbb_2021,BBB,2021,Placing,manifestos
manifesto_0010_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0010_bbb_2023,BBB,2023,Quitting_a_place,manifestos
manifesto_0010_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0010_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0010_bbb_2023,BBB,2023,Undergo_change,manifestos
manifesto_0010_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0011_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0011_bbb_2023,BBB,2023,Choosing,manifestos
manifesto_0011_bbb_2023,BBB,2023,Change_of_leadership,manifestos
manifesto_0011_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0011_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0011_bbb_2023,BBB,2023,Perception_active,manifestos
manifesto_0011_bbb_2023,BBB,2023,Fields,manifestos
manifesto_0011_bbb_2023,BBB,2023,Perception_active,manifestos
manifesto_0011_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0011_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0011_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0011_bbb_2023,BBB,2023,Hostile_encounter,manifestos
manifesto_0012_bbb_2023,BBB,2023,Undergo_change,manifestos
manifesto_0013_bbb_2023,BBB,2023,Discussion,manifestos
manifesto_0013_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0013_bbb_2023,BBB,2023,Topic,manifestos
manifesto_0013_bbb_2023,BBB,2023,Quitting_a_place,manifestos
manifesto_0013_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0013_bbb_2023,BBB,2023,Control,manifestos
manifesto_0013_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0013_bbb_2023,BBB,2023,Perception_active,manifestos
manifesto_0013_bbb_2023,BBB,2023,Likelihood,manifestos
manifesto_0013_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0013_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0013_bbb_2023,BBB,2023,Abandonment,manifestos
manifesto_0013_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0014_bbb_2023,BBB,2023,Existence,manifestos
manifesto_0014_bbb_2023,BBB,2023,Earnings_and_losses,manifestos
manifesto_0014_bbb_2023,BBB,2023,Earnings_and_losses,manifestos
manifesto_0014_bbb_2023,BBB,2023,Discussion,manifestos
manifesto_0014_bbb_2023,BBB,2023,Expensiveness,manifestos
manifesto_0014_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0014_bbb_2023,BBB,2023,Cause_change,manifestos
manifesto_0014_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0014_bbb_2023,BBB,2023,Project,manifestos
manifesto_0014_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0014_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0015_bbb_2023,BBB,2023,Collaboration,manifestos
manifesto_0015_bbb_2023,BBB,2023,Existence,manifestos
manifesto_0015_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0015_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0015_bbb_2023,BBB,2023,Earnings_and_losses,manifestos
manifesto_0015_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0015_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0015_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0016_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0016_bbb_2023,BBB,2023,Using,manifestos
manifesto_0016_bbb_2023,BBB,2023,Building,manifestos
manifesto_0016_bbb_2023,BBB,2023,Taking_sides,manifestos
manifesto_0016_bbb_2023,BBB,2023,Building,manifestos
manifesto_0016_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0017_bbb_2023,BBB,2023,Abandonment,manifestos
manifesto_0017_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0017_bbb_2023,BBB,2023,Rejuvenation,manifestos
manifesto_0018_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0018_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0018_bbb_2023,BBB,2023,Being_necessary,manifestos
manifesto_0018_bbb_2023,BBB,2023,Protecting,manifestos
manifesto_0019_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0019_bbb_2023,BBB,2023,Competition,manifestos
manifesto_0019_bbb_2023,BBB,2023,Assistance,manifestos
manifesto_0020_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0020_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0020_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0020_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0020_bbb_2023,BBB,2023,Receiving,manifestos
manifesto_0020_bbb_2023,BBB,2023,Replacing,manifestos
manifesto_0020_bbb_2023,BBB,2023,Assistance,manifestos
manifesto_0020_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0020_bbb_2023,BBB,2023,Building,manifestos
manifesto_0020_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0021_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0021_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0021_bbb_2023,BBB,2023,Replacing,manifestos
manifesto_0021_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0021_bbb_2023,BBB,2023,Building,manifestos
manifesto_0021_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0022_bbb_2023,BBB,2023,Cause_motion,manifestos
manifesto_0022_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0022_bbb_2023,BBB,2023,Expensiveness,manifestos
manifesto_0022_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0022_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0022_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0022_bbb_2023,BBB,2023,Expensiveness,manifestos
manifesto_0023_bbb_2023,BBB,2023,Causation,manifestos
manifesto_0023_bbb_2023,BBB,2023,Causation,manifestos
manifesto_0023_bbb_2023,BBB,2023,Assistance,manifestos
manifesto_0023_bbb_2023,BBB,2023,Origin,manifestos
manifesto_0023_bbb_2023,BBB,2023,Supply,manifestos
manifesto_0023_bbb_2023,BBB,2023,Origin,manifestos
manifesto_0023_bbb_2023,BBB,2023,Discussion,manifestos
manifesto_0023_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0023_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0023_bbb_2023,BBB,2023,Competition,manifestos
manifesto_0024_bbb_2023,BBB,2023,Arriving,manifestos
manifesto_0024_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0024_bbb_2023,BBB,2023,Becoming,manifestos
manifesto_0024_bbb_2023,BBB,2023,Nuclear_process,manifestos
manifesto_0024_bbb_2023,BBB,2023,Project,manifestos
manifesto_0025_bbb_2023,BBB,2023,Manipulation,manifestos
manifesto_0025_bbb_2023,BBB,2023,Project,manifestos
manifesto_0025_bbb_2023,BBB,2023,Change_tool,manifestos
manifesto_0025_bbb_2023,BBB,2023,Arriving,manifestos
manifesto_0025_bbb_2023,BBB,2023,Perception_active,manifestos
manifesto_0026_bbb_2023,BBB,2023,Judgment,manifestos
manifesto_0027_bbb_2023,BBB,2023,Economy,manifestos
manifesto_0027_bbb_2023,BBB,2023,Assistance,manifestos
manifesto_0027_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0027_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0027_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0028_bbb_2023,BBB,2023,Building,manifestos
manifesto_0028_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0028_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0028_bbb_2023,BBB,2023,Project,manifestos
manifesto_0028_bbb_2023,BBB,2023,Giving,manifestos
manifesto_0028_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0028_bbb_2023,BBB,2023,Building,manifestos
manifesto_0028_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0028_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0028_bbb_2023,BBB,2023,Assessing,manifestos
manifesto_0028_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0028_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0029_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0029_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0029_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0030_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0030_bbb_2023,BBB,2023,Expensiveness,manifestos
manifesto_0030_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0031_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0031_bbb_2023,BBB,2023,Arriving,manifestos
manifesto_0031_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0032_bbb_2023,BBB,2023,Change_event_time,manifestos
manifesto_0032_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0032_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0032_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0032_bbb_2023,BBB,2023,Receiving,manifestos
manifesto_0032_bbb_2023,BBB,2023,Receiving,manifestos
manifesto_0032_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0032_bbb_2023,BBB,2023,Request,manifestos
manifesto_0032_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0033_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0033_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0033_bbb_2023,BBB,2023,Using,manifestos
manifesto_0034_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0034_bbb_2023,BBB,2023,Taking_sides,manifestos
manifesto_0034_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0035_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0035_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0035_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0035_bbb_2023,BBB,2023,Discussion,manifestos
manifesto_0035_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0035_bbb_2023,BBB,2023,Giving,manifestos
manifesto_0035_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0035_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0035_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0035_bbb_2023,BBB,2023,Likelihood,manifestos
manifesto_0035_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0035_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0035_bbb_2023,BBB,2023,Fields,manifestos
manifesto_0035_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0035_bbb_2023,BBB,2023,Fields,manifestos
manifesto_0036_bbb_2023,BBB,2023,Attempt_suasion,manifestos
manifesto_0036_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0036_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0036_bbb_2023,BBB,2023,Fields,manifestos
manifesto_0036_bbb_2023,BBB,2023,Law,manifestos
manifesto_0036_bbb_2023,BBB,2023,Discussion,manifestos
manifesto_0037_bbb_2023,BBB,2023,Likelihood,manifestos
manifesto_0037_bbb_2023,BBB,2023,Purpose,manifestos
manifesto_0037_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0037_bbb_2023,BBB,2023,Fluidic_motion,manifestos
manifesto_0037_bbb_2023,BBB,2023,Law,manifestos
manifesto_0037_bbb_2023,BBB,2023,Arriving,manifestos
manifesto_0037_bbb_2023,BBB,2023,Cause_motion,manifestos
manifesto_0038_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0038_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0038_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0038_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0038_bbb_2023,BBB,2023,Origin,manifestos
manifesto_0038_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0038_bbb_2023,BBB,2023,Request,manifestos
manifesto_0038_bbb_2023,BBB,2023,Economy,manifestos
manifesto_0039_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0039_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0039_bbb_2023,BBB,2023,Origin,manifestos
manifesto_0039_bbb_2023,BBB,2023,Request,manifestos
manifesto_0039_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0039_bbb_2023,BBB,2023,Desirability,manifestos
manifesto_0039_bbb_2023,BBB,2023,Arriving,manifestos
manifesto_0039_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0039_bbb_2023,BBB,2023,Economy,manifestos
manifesto_0040_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0040_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0040_bbb_2023,BBB,2023,Opinion,manifestos
manifesto_0040_bbb_2023,BBB,2023,Fields,manifestos
manifesto_0040_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0040_bbb_2023,BBB,2023,Law,manifestos
manifesto_0040_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0040_bbb_2023,BBB,2023,Execute_plan,manifestos
manifesto_0041_bbb_2023,BBB,2023,Dominate_competitor,manifestos
manifesto_0041_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0041_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0041_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0041_bbb_2023,BBB,2023,Intentionally_create,manifestos
manifesto_0041_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0041_bbb_2023,BBB,2023,Objective_influence,manifestos
manifesto_0041_bbb_2023,BBB,2023,Undergo_change,manifestos
manifesto_0041_bbb_2023,BBB,2023,Scrutiny,manifestos
manifesto_0041_bbb_2023,BBB,2023,Seeking_to_achieve,manifestos
manifesto_0041_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0041_bbb_2023,BBB,2023,Using,manifestos
manifesto_0041_bbb_2023,BBB,2023,Becoming,manifestos
manifesto_0041_bbb_2023,BBB,2023,Opinion,manifestos
manifesto_0042_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0042_bbb_2023,BBB,2023,Change_tool,manifestos
manifesto_0043_bbb_2023,BBB,2023,Purpose,manifestos
manifesto_0043_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0043_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0043_bbb_2023,BBB,2023,Separating,manifestos
manifesto_0043_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0043_bbb_2023,BBB,2023,Collaboration,manifestos
manifesto_0043_bbb_2023,BBB,2023,Purpose,manifestos
manifesto_0043_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0043_bbb_2023,BBB,2023,Being_necessary,manifestos
manifesto_0043_bbb_2023,BBB,2023,Leadership,manifestos
manifesto_0043_bbb_2023,BBB,2023,Appointing,manifestos
manifesto_0043_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0044_bbb_2023,BBB,2023,Purpose,manifestos
manifesto_0044_bbb_2023,BBB,2023,Position_on_a_scale,manifestos
manifesto_0044_bbb_2023,BBB,2023,Perception_active,manifestos
manifesto_0044_bbb_2023,BBB,2023,Assessing,manifestos
manifesto_0044_bbb_2023,BBB,2023,Origin,manifestos
manifesto_0044_bbb_2023,BBB,2023,Giving,manifestos
manifesto_0044_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0044_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0044_bbb_2023,BBB,2023,Cause_change_of_position_on_a_scale,manifestos
manifesto_0044_bbb_2023,BBB,2023,Purpose,manifestos
manifesto_0044_bbb_2023,BBB,2023,Being_obligated,manifestos
manifesto_0044_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0044_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0044_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0044_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0045_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0045_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0045_bbb_2023,BBB,2023,Causation,manifestos
manifesto_0045_bbb_2023,BBB,2023,Cause_change,manifestos
manifesto_0045_bbb_2023,BBB,2023,Undergo_change,manifestos
manifesto_0045_bbb_2023,BBB,2023,Dispersal,manifestos
manifesto_0045_bbb_2023,BBB,2023,Cause_change,manifestos
manifesto_0045_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0045_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0045_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0045_bbb_2023,BBB,2023,Exchange,manifestos
manifesto_0045_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0045_bbb_2023,BBB,2023,Expensiveness,manifestos
manifesto_0045_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0045_bbb_2023,BBB,2023,Building,manifestos
manifesto_0045_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0045_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0046_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0046_bbb_2023,BBB,2023,Change_tool,manifestos
manifesto_0046_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0046_bbb_2023,BBB,2023,Expensiveness,manifestos
manifesto_0046_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0046_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0046_bbb_2023,BBB,2023,Change_tool,manifestos
manifesto_0046_bbb_2023,BBB,2023,Using,manifestos
manifesto_0046_bbb_2023,BBB,2023,Process_end,manifestos
manifesto_0047_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0047_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0047_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0047_bbb_2023,BBB,2023,Leadership,manifestos
manifesto_0047_bbb_2023,BBB,2023,Using,manifestos
manifesto_0047_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0047_bbb_2023,BBB,2023,Assistance,manifestos
manifesto_0047_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0047_bbb_2023,BBB,2023,Intentionally_create,manifestos
manifesto_0047_bbb_2023,BBB,2023,Attempt_suasion,manifestos
manifesto_0047_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0047_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0048_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0048_bbb_2023,BBB,2023,Causation,manifestos
manifesto_0048_bbb_2023,BBB,2023,Activity_stop,manifestos
manifesto_0048_bbb_2023,BBB,2023,Intentionally_act,manifestos
manifesto_0048_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0048_bbb_2023,BBB,2023,Giving,manifestos
manifesto_0048_bbb_2023,BBB,2023,Using,manifestos
manifesto_0048_bbb_2023,BBB,2023,Replacing,manifestos
manifesto_0048_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0048_bbb_2023,BBB,2023,Competition,manifestos
manifesto_0048_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0048_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0048_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0048_bbb_2023,BBB,2023,Cause_motion,manifestos
manifesto_0048_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0048_bbb_2023,BBB,2023,Project,manifestos
manifesto_0048_bbb_2023,BBB,2023,Activity_stop,manifestos
manifesto_0048_bbb_2023,BBB,2023,Building,manifestos
manifesto_0048_bbb_2023,BBB,2023,Using,manifestos
manifesto_0050_bbb_2023,BBB,2023,Arriving,manifestos
manifesto_0050_bbb_2023,BBB,2023,Coming_to_believe,manifestos
manifesto_0050_bbb_2023,BBB,2023,Substance,manifestos
manifesto_0050_bbb_2023,BBB,2023,Intentionally_create,manifestos
manifesto_0050_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0050_bbb_2023,BBB,2023,Using,manifestos
manifesto_0050_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0050_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0051_bbb_2023,BBB,2023,Capability,manifestos
manifesto_0051_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0051_bbb_2023,BBB,2023,Placing,manifestos
manifesto_0051_bbb_2023,BBB,2023,Building,manifestos
manifesto_0052_bbb_2023,BBB,2023,Dispersal,manifestos
manifesto_0052_bbb_2023,BBB,2023,Businesses,manifestos
manifesto_0052_bbb_2023,BBB,2023,Using,manifestos
manifesto_0052_bbb_2023,BBB,2023,Creating,manifestos
manifesto_0052_bbb_2023,BBB,2023,Intentionally_create,manifestos
manifesto_0052_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0052_bbb_2023,BBB,2023,Separating,manifestos
manifesto_0053_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0053_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0053_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0053_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0053_bbb_2023,BBB,2023,Judgment,manifestos
manifesto_0053_bbb_2023,BBB,2023,Cause_to_make_progress,manifestos
manifesto_0053_bbb_2023,BBB,2023,Undergo_change,manifestos
manifesto_0053_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0053_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0053_bbb_2023,BBB,2023,Political_locales,manifestos
manifesto_0053_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0053_bbb_2023,BBB,2023,Required_event,manifestos
manifesto_0053_bbb_2023,BBB,2023,Communication_response,manifestos
manifesto_0053_bbb_2023,BBB,2023,Importance,manifestos
manifesto_0054_bbb_2023,BBB,2023,Change_position_on_a_scale,manifestos
manifesto_0054_bbb_2023,BBB,2023,Natural_features,manifestos
manifesto_0054_bbb_2023,BBB,2023,Undergo_change,manifestos
manifesto_0054_bbb_2023,BBB,2023,Manufacturing,manifestos
manifesto_0055_cda_2010,CDA,2010,Political_locales,manifestos
manifesto_0055_cda_2010,CDA,2010,Intentionally_act,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Economy,manifestos
manifesto_0055_cda_2010,CDA,2010,Capability,manifestos
manifesto_0055_cda_2010,CDA,2010,Existence,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Collaboration,manifestos
manifesto_0055_cda_2010,CDA,2010,Capability,manifestos
manifesto_0055_cda_2010,CDA,2010,Political_locales,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Intentionally_act,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Required_event,manifestos
manifesto_0055_cda_2010,CDA,2010,Intentionally_act,manifestos
manifesto_0055_cda_2010,CDA,2010,Protecting,manifestos
manifesto_0055_cda_2010,CDA,2010,Importance,manifestos
